Crop,Soil_N,Soil_P,Soil_K,Soil_pH,Rainfall,Temperature,soil_moisture,Yield_tph,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993
winter_wheat,51.27250812201309,88.35821043934529,152.07215229851082,5.86889138385362,104.22925438553828,30.83734155247392,56.42256620751252,1.7234494856485227,31.33294951,33.38044365,34.74398874,35.58263353,36.03581931,36.32813763,36.30255562,35.6833349,33.83159355,30.42091212,28.3587373,30.57538336,32.0039815,33.76852401,36.16922145,38.83140464,40.14439238,40.37784747,38.64430722,38.04031307,37.88345069,38.48515487,35.36063754,30.74402796,24.77659738,32.6816423,36.27007397,38.3467332,40.09914886,40.00413257,39.67249664,39.02081737,39.75367128,40.46444302,41.4799154,42.11822466,42.27794944,42.18344279,41.95660091,42.03745838,41.9343593,41.50227336,40.54549245,39.88219999,38.79622782,37.53572276,35.81977999,34.36603145,32.60077765,29.03891295,27.26492635,30.18785174,33.48567929,36.14082083,37.38637119,37.62495155,38.15014714,38.84814651,38.67926776,37.30364844,35.36770532,34.34037183,32.88796787,31.64174258,31.65108713,33.20877114,34.76550071,34.35867678,33.02062578,30.98143849,30.49946947,29.80143006,28.62760345,27.81949316,26.41584755,26.12338334,24.25302252,21.58294141,18.77908017,19.28353077,17.22792935,16.25593524,16.13256694,16.1539209,16.19609958,16.25659281,16.32224561,16.50029331,16.66632895,17.18299953,17.92097295,18.37979223,18.61894617,19.1367213,19.44964562,20.27024198,20.42231453,20.93417815,21.16309658,21.72089823,22.02518741,22.69231562,23.38076498,24.08024756,24.22846468,23.69408068,22.24909691,22.62244965,24.33957863,26.87335747,28.1042225,28.73052634,29.67067001,29.95526778,29.78285255,28.26203553,26.8323278,26.64420331,28.7251718,31.49161657,33.78658672,35.27318094,35.44751975,33.96925267,29.98954782,26.59128926,24.54568778,23.23078066,24.21470434,25.70097306,29.00888005
winter_wheat,54.73427007283855,100.35271177342682,133.5665566889362,5.709005065918721,125.0026532317314,33.91733915588235,40.225586531399074,2.9079190150505703,26.84788386,28.08368914,29.40572353,30.7267806,31.25692644,31.59282559,31.46166982,31.61044768,29.6114117,25.98702068,24.26593785,26.02832067,27.70252385,29.69832265,32.06924487,34.91524934,36.14804269,36.25624831,34.44889,33.55983365,33.88647688,34.49201049,32.11456465,27.8907272,22.27076407,30.54541447,33.90778162,35.75246361,37.45138672,37.39689318,37.05331312,36.65613455,37.1260433,37.9821273,38.74370587,39.90342572,40.32936272,40.44808557,39.80298635,39.65987789,39.05433031,38.89342906,38.19876033,37.75918033,36.91803236,35.77643347,34.17673071,32.63562514,30.3799183,27.08430941,27.43573481,30.08349519,33.56285669,35.89482472,37.2317707,37.3115719,38.24298109,38.77953346,38.46910683,36.40152606,34.66228952,33.46413281,32.15079644,30.61885786,30.81555854,31.93779662,32.87831048,32.81478555,32.50966586,31.63251874,30.59695194,29.19803179,27.44766489,26.36728937,25.04483802,25.47658704,24.47060945,21.80696469,18.71835342,18.32890353,16.67742627,15.7990363,15.73302947,15.57670676,15.53451198,15.28727746,15.23454962,15.24904481,15.28598073,15.54900448,15.91345828,16.04594692,15.90884867,15.99092093,15.94114336,16.3175127,16.30134486,16.53522347,16.61008568,16.8374155,16.91509313,17.33547072,17.77923726,18.34495258,18.43650389,18.04889021,16.91105265,17.18337623,18.49702314,20.43407014,21.42929832,21.86205637,22.81586496,23.04422498,23.23520538,22.04439212,21.14487241,20.99577441,22.76631526,25.13090783,27.06766126,28.29806767,28.65582705,27.73988105,24.5958864,21.98400081,20.32032422,19.85308948,20.62494197,22.12126336,25.21912141
winter_wheat,49.57392104959752,90.80246437576837,155.9441130240971,5.79210425462197,140.59582404319684,34.95289882382296,52.61291826006551,2.7250588181542583,28.67755185,29.98512531,30.87585773,32.03457185,32.83837823,33.66109996,33.16876066,32.59564515,30.33781512,26.95441561,24.7403783,26.79453144,28.31987391,29.77878188,32.14162234,34.42946428,35.571298,35.61311898,34.3912762,33.59194827,33.66255076,33.80682486,31.24625933,26.92165227,21.65665937,28.58140008,31.57846297,33.56253216,35.28698666,35.51380578,34.80228544,34.13534405,34.31778626,35.31816033,36.3263472,37.5641528,37.6172882,37.4497368,36.68057891,36.75006611,36.56117668,36.34655723,35.79436334,35.45236607,34.5161856,33.5976084,31.67267436,30.14596274,27.65962401,24.62498851,23.81332552,26.608275,29.65411315,31.37033808,32.16910125,32.03979565,33.01397223,33.19060234,32.54156421,30.20886764,28.42998888,28.19045248,27.90430157,26.69934247,26.0340962,27.05546329,28.81110917,28.43841361,27.05131088,25.85690468,26.10167158,25.57542033,24.46715056,23.73253285,23.00038705,22.8087869,21.76554452,18.8085157,15.98485554,18.34400481,16.77211304,15.78788337,15.60184207,15.51551547,15.47030637,15.32013804,15.31193968,15.48603704,15.55373857,15.98338877,16.46688721,16.77078093,16.77098634,17.02997693,17.13119932,17.57961208,17.63421224,17.98132842,18.07951264,18.40664135,18.42623487,18.88943484,19.31436902,19.87572173,20.04989504,19.73238932,18.78137336,19.47041727,21.38582703,23.82449032,25.17363844,25.68772621,26.57247525,26.67869467,26.63830787,25.21893567,23.95887143,23.69561498,25.63890353,28.22507936,30.31939717,31.52190634,31.70307906,30.36948738,26.88303505,23.51318345,22.15843185,21.86993398,22.54952009,24.05256919,26.96680673
winter_wheat,52.62974888852659,87.09043680825269,156.9579001122103,5.764303586355531,131.9915478106777,33.31768568697785,47.63283405956801,3.236351394149852,32.88732445,33.91932196,35.10486413,36.16839784,37.08689381,37.57966719,37.06626015,36.66685752,34.63475698,31.16462457,28.82841844,31.0237281,32.73465425,34.3176341,36.71937996,39.4583935,40.83657477,40.80223368,38.80138531,37.92399128,37.95694453,38.62442885,35.77085492,31.168018,24.85003935,32.9249847,36.61815187,38.90106096,40.40940953,40.34046384,39.68533111,39.44952527,39.90800731,40.75694597,41.48617514,42.45791563,42.8744615,42.85738213,42.40172378,42.03172078,42.02946564,41.87388225,41.4230578,40.6409827,39.50485844,38.4047784,36.52614015,34.8774131,32.32595207,28.75234333,28.93829215,32.62320614,35.17797027,37.03840419,38.84843216,39.31507108,39.62525457,40.03423489,40.3110735,38.97859844,37.13077087,35.69571717,34.27560621,32.43881705,32.15396367,33.28354585,34.44605901,34.28757401,33.43758655,32.06676986,31.15465611,30.0471702,29.00935493,28.84526261,27.88289945,27.24354763,25.09926644,22.87264458,21.5004762,19.40124624,17.43225139,16.52655159,16.54979945,16.5863786,16.70778231,16.69063667,16.70827739,16.87931365,17.02660282,17.61818142,18.37628379,18.95776456,19.24642379,19.75929275,20.09771186,20.97933344,21.28598687,21.81429249,22.10125118,22.56396928,22.85858108,23.57257405,24.30249368,25.02710762,25.15638242,24.58209937,23.06948252,23.36459795,25.11826736,27.69266061,28.91461996,29.44842792,30.42573432,30.68576168,30.55379576,28.90694855,27.54820668,27.36130668,29.56381484,32.46521606,34.6957118,36.15071654,36.25623796,34.66635538,30.53194629,26.54107075,25.11183925,24.08711086,24.73968107,28.02865926,31.14708903
winter_wheat,47.00344266917028,90.74267569282614,171.23022278059386,5.664641011099174,138.60516771892256,33.008156173799215,46.57904597552169,2.4752990929424143,26.60999273,27.7697211,28.85856312,29.95157108,30.55007586,30.78374258,30.5994107,30.10710545,28.00242114,24.25092727,22.75987811,24.58302586,26.16933056,27.48004209,28.97667285,30.51505176,31.39562546,31.40074599,29.95288405,29.30265758,29.32394753,29.77673747,27.55253589,23.9428937,19.09862613,26.04149496,28.14592867,29.73292898,31.02799278,31.05936396,30.54553893,29.90962637,30.23346224,30.82296187,32.09778895,33.23984563,33.52045058,33.04708318,32.54348913,32.70673217,32.83942139,32.33687501,31.68970253,30.9894847,30.32028654,29.24816918,27.74522601,26.40528123,24.76235202,22.30363004,22.52877356,25.15553488,28.14379373,29.97252481,30.7731717,31.02943614,31.96863048,32.52856159,32.09034007,30.4324209,28.79234248,28.33126755,27.8998483,26.90020227,26.69742107,27.64265629,29.06325795,28.57490494,27.40508228,26.28838432,26.37898863,25.43344025,23.91312281,22.97250631,22.68922384,22.55742059,20.70571751,18.54890418,17.20834072,18.64182388,16.80824871,15.83897868,15.92230819,15.98738947,16.01802881,15.84113626,15.75865872,15.79286255,15.86633037,16.28961501,16.80723966,17.20210383,17.35593302,17.92441019,18.19844434,18.93360314,19.1474669,19.59707459,19.79679446,20.12130605,20.26064947,20.80798877,21.29584669,21.96152801,21.98354771,21.51267135,20.08189335,20.28514719,21.63993116,23.85852817,24.88255608,25.31286338,26.03566072,26.18330417,26.13909871,24.71213629,23.46339028,23.11841982,24.80780758,27.09631636,28.87582709,29.99236614,30.23242411,29.14552583,25.67207531,22.93105633,21.36122259,20.95035618,21.04166114,22.36213775,25.210066
winter_wheat,53.777446690762304,95.09011557854762,140.20795820230796,5.908367425158641,128.65451748704643,30.772551367043175,36.15222804819789,2.8083325545408844,29.85152488,31.43910024,32.98521156,33.92015421,34.41208783,34.55854285,34.37514105,34.20074602,32.1193961,28.1584663,27.37254538,29.44870576,31.07227231,33.02120073,35.3152895,37.76672541,38.78192106,38.52890942,36.58980494,35.71549513,36.23886737,36.88233743,34.22898651,29.7389985,24.03315878,32.49397962,36.01622713,38.26754919,39.88836337,40.12951865,39.64428439,39.26472255,39.35940746,40.09036209,40.96023439,41.95055024,42.21772508,42.21173069,41.78200715,41.91211151,41.73156886,41.66193295,40.75191338,40.11243688,38.99286268,37.91417455,35.59494695,33.71512549,31.5603614,28.70603579,27.56813382,31.61441807,35.67665503,38.91607105,39.75072731,39.96927837,40.78977577,40.8086988,39.66034444,37.74815848,36.59432978,36.35429083,35.1888857,34.04655621,34.23827769,34.94597185,35.21214819,34.44861714,33.73729323,32.58239672,31.7385393,30.49703389,29.11705903,28.38943391,27.71673716,27.69377248,26.32322518,23.92002392,21.67382151,19.37934885,17.77469945,17.23648447,17.47276641,17.59614672,17.5579335,17.49125648,17.51923864,17.66170596,17.68035926,18.09997584,18.58660606,18.82678367,18.674157,18.80911882,18.73473487,19.21324405,19.23766487,19.53187421,19.61169892,19.95548189,20.08979878,20.67043445,21.25161898,21.90411546,21.93386247,21.39153649,20.03028632,20.20544085,21.56053861,23.83552081,25.00426965,25.4348988,26.34645102,26.63699357,26.88328641,25.52341119,24.35088047,24.01371293,25.91677398,28.67629638,30.98187429,32.47174679,32.77031389,31.5566002,27.77977943,23.93435559,21.99431462,20.62628398,21.9030363,25.02748046,28.00873588
winter_wheat,54.51742571351943,88.17551763113511,156.07385327086263,5.828312338725384,148.54647040730967,33.08130965800939,44.741424378083146,1.8224037220640292,32.13586953,33.51493596,34.80044987,35.60906604,36.51098287,37.37547444,37.4333063,37.02603815,34.56976095,30.68116197,28.6924478,30.87645133,32.57210843,34.09743489,36.66881669,39.18356651,40.55718766,40.61041891,38.93963808,38.37659094,38.42809149,39.09679122,36.20637056,31.53095953,25.43178498,34.20368215,37.55124265,40.05963024,41.6583118,41.42099472,40.48875774,40.03893983,40.45317819,41.24315934,42.14622817,43.41742591,43.76073564,43.86045719,43.53038801,43.61652486,43.15583685,42.67184338,41.51980386,40.62777062,39.78840095,39.26123446,37.66445774,36.00247979,33.305283,29.85992595,30.84022799,35.07558553,39.08330306,41.66768472,42.38567803,41.62848248,41.51228363,41.88211938,41.5890758,40.15706698,38.40619424,37.65311861,36.29646513,33.87381234,33.08412991,34.01016783,35.88594284,35.89545182,34.84563482,33.26437737,32.57075462,31.64551681,30.32871787,29.99411239,29.64399925,29.76043599,28.33396675,25.16926449,22.54735808,18.52341122,16.93252629,16.29664366,16.60542901,16.75122108,16.80379603,16.61602357,16.57771603,16.68893978,16.89889186,17.371297,17.9759685,18.34903228,18.48674712,18.91280008,19.06701031,19.74217194,19.86751014,20.31031406,20.55282864,21.08113077,21.27730467,21.9319485,22.4406693,23.33357945,23.42193136,23.18748422,21.65859266,21.73645279,23.13325535,25.87995692,27.38023938,27.69712596,28.53162314,28.89799684,29.21623566,27.84293254,26.36317622,25.89230129,27.69201558,30.6365352,33.00127386,34.59901045,34.94089037,34.18665989,30.42294491,27.54655385,25.28832224,24.9400463,24.63207431,25.85508636,29.54310846
winter_wheat,47.64095576384052,92.9342975279104,155.00952424910318,5.741740822670121,124.12700527187776,31.441520650945492,40.94770265196281,3.0438769830600307,29.39563133,30.65822175,31.60840194,32.59550705,33.12744224,33.79365769,33.71616826,33.51068755,31.40163832,28.01942691,26.37372733,28.39666284,29.8999946,31.36599425,33.52347312,35.75486092,37.12478599,37.22632152,35.89031351,34.99124088,35.19801456,35.58237819,33.11430774,28.68504285,23.06195446,30.7738169,33.9695765,35.79518992,36.96276712,36.84339314,36.7305864,36.50863964,37.05715911,37.55629485,38.86530331,39.98910434,40.21590655,39.59841127,39.22000883,39.41446681,39.43317701,39.18859017,38.35565187,37.54772651,36.23259236,35.06257097,33.34233947,31.68394592,29.52759654,26.398561,26.3861893,29.3568086,32.91067615,34.81995693,35.3877908,35.46632433,36.19620937,36.86281142,36.79365985,35.44593747,33.81013686,32.72049249,31.70276785,29.84641167,29.15138502,30.14880725,31.96011166,32.17051421,31.21028075,29.6785651,29.08196882,27.88171816,26.64848095,25.63678932,25.02294408,24.40592851,23.08735609,20.85212077,19.36919221,18.70011414,17.13355036,16.22694344,16.41295532,16.64047999,16.70036599,16.71965822,16.57892744,16.66996383,16.67501738,17.16022428,17.70371074,18.01110682,18.00350714,18.33271196,18.45321371,19.04638767,19.10958656,19.49523868,19.56265637,19.96169357,20.08144861,20.75943887,21.32533645,22.12539216,22.20349889,21.86453657,20.47018884,20.65878278,21.97437572,24.43497137,25.66748448,26.2297686,27.09571623,27.48813614,27.62716489,26.23507766,24.92440295,24.64030797,26.60459144,29.35411939,31.54945088,32.95518219,33.28753475,32.25112612,28.41805163,25.0824206,23.39033033,23.28095257,24.18404709,24.3605225,27.76971509
winter_wheat,52.271256421864834,92.00086360730246,146.75709895819958,5.514750560199945,148.90753789705212,30.90934226771341,48.933665964553,2.356539494287835,28.82398691,29.57501696,30.24049234,31.73583671,32.73172329,33.42874777,33.33093386,33.12290719,30.93192167,26.99879581,25.89658154,27.80271043,29.49544055,31.23167986,33.16952093,35.15504242,36.30469066,36.64024772,35.23891623,34.48264194,34.4493384,34.94462839,32.43117124,28.17751941,22.52546546,30.70539582,34.05401431,36.12772619,37.88690864,38.03806008,37.65444866,37.19421714,37.5356188,37.83750087,38.57841064,39.60152532,39.81729077,39.32656896,38.70689395,38.81719103,39.00911451,38.52025503,37.72147454,37.06307629,36.16316524,35.2746754,33.48854751,31.95320981,29.86928952,26.53771628,26.98218256,30.34653379,33.58407637,36.00695771,37.20753806,37.49175478,38.01391405,38.27685362,37.82688604,35.90666959,33.78064866,32.33782191,30.89515936,29.31417798,28.88091205,29.93458503,31.539312,31.37719922,30.50979052,28.91984186,28.61621627,27.94444887,26.93618117,26.50694689,25.88552071,25.84502785,24.00347439,20.86702687,17.79422547,19.00403553,17.25049364,16.36619902,16.43541018,16.51850434,16.59680785,16.64607101,16.62082024,16.70624791,16.62961344,17.0369237,17.45923514,17.72440981,17.61257845,17.88546543,17.94520407,18.4535514,18.49714072,18.80807031,18.95150307,19.3138093,19.42896261,19.88510273,20.33157484,21.05453487,21.1737715,20.78305462,19.39025912,19.60483802,21.02295857,23.25367567,24.41850525,24.86383385,25.75392374,26.07322715,26.09181127,24.7549451,23.46498686,23.3093081,25.17258881,27.85341142,29.88621281,31.35616243,31.66914511,30.678313,26.99591732,26.33038237,24.36946687,25.00926949,22.40997309,23.47056035,27.15469803
winter_wheat,54.664981579820136,95.6571478530514,148.53441395877178,5.591267053870101,113.898112061596,34.18864073570339,50.0898013359874,2.8583854720575053,30.45747531,32.07723618,32.90519778,33.55597336,33.8832832,34.07061383,34.20377086,33.78547581,32.25937344,28.87609993,26.64056206,28.70686821,30.28953994,32.03034312,34.30607965,36.82209908,38.06083086,38.28549579,36.700282,36.32213179,36.33860595,36.80025639,33.61784905,29.12254721,23.55523691,32.10389123,35.85056863,37.69114323,39.2059455,38.99700097,38.82909638,38.3291273,39.06107656,39.57344063,40.31328815,40.61759249,40.91468111,41.06904139,40.98952132,40.87650945,40.47846377,40.01697237,39.34148179,38.88239552,37.95910317,36.80279966,35.0408822,33.61244081,31.39671868,27.88780398,27.54359904,31.23225433,34.79154689,37.29737175,38.11095622,38.1916448,38.74089271,39.32650102,39.26770823,37.84797625,36.1634059,34.57934465,33.15246821,31.10096737,30.98554034,31.91677125,32.98648731,32.46158315,31.72735578,30.55090707,29.99088707,29.20849487,28.34941341,28.67546474,27.83319793,27.77859489,25.82153239,23.15755643,20.72942502,19.86045559,17.7192079,17.03398026,16.94128529,17.07907486,17.02989385,17.11850263,17.07326514,17.11914657,17.09464017,17.49227479,18.0882843,18.37252391,18.31017529,18.49754474,18.44692719,18.91900459,18.90448342,19.2972093,19.39623888,19.63922774,19.66955864,20.24657587,20.79059786,21.43824372,21.51263234,21.01672807,19.61596671,19.85391614,21.43704875,23.78011302,24.9973829,25.51685299,26.43780906,26.79416076,26.82654227,25.48765296,24.2405171,24.04890343,26.11027531,28.75754909,30.82625846,32.1173439,32.36684988,31.15080824,27.47335245,24.66810231,23.08622817,22.55080378,22.92785786,24.36531067,28.10312971
winter_wheat,61.61777577573069,5.0,165.59172485189723,6.091730042845996,126.77006482566334,32.7337246193792,33.54502987684814,4.517318134734135,26.03908258,27.19117135,28.01358822,28.77551185,29.26797686,30.04302523,29.91004954,29.8477545,28.01750103,25.04008365,22.67905456,24.65242086,25.77918657,27.18558288,29.43093497,31.86337947,32.98246897,33.16928511,32.05350547,31.86862209,32.09822014,32.81552998,30.37432546,26.38677799,20.95322508,22.76124755,25.77917418,27.98801877,29.50984228,29.40101791,28.81937143,28.81750983,29.65389402,31.06473013,32.32540184,33.94094645,34.25288094,34.29724284,34.0266566,34.44411539,34.42238301,33.6840473,32.66699625,31.91543253,30.76752851,29.6881015,28.21481944,27.00692136,25.27994782,22.44492293,14.77591805,16.30457075,18.08506691,19.35654293,19.98955432,19.91723208,20.62345434,21.39789573,21.95124987,21.28151482,20.77525541,20.7615844,21.06527814,20.58946493,20.81637373,21.267874,21.87418012,20.77962014,19.15023889,17.78303177,17.20056388,16.54871672,15.50461934,14.56423699,13.5899043,13.3926709,13.06362515,12.0335872,10.70483007,17.65960864,15.95288143,15.239198,15.1881521,15.04326126,14.87480715,14.66366035,14.60441354,14.74758559,14.84103875,15.16730132,15.44772116,15.42611824,14.98179131,14.65105008,14.17028717,14.25772337,14.03667417,14.12612301,13.93357022,13.8642974,13.71090042,13.83126133,14.03803297,14.32205366,14.58642158,15.13872844,15.34971007,17.07568996,19.4884987,22.30540679,23.77913851,24.31330848,25.08279197,25.26352299,25.30165487,23.96880584,22.64260214,22.35295299,24.02775985,26.60659209,28.34615325,29.49251248,29.50408089,28.32636861,24.99141694,22.89082669,21.51057541,20.73903941,20.07171237,21.2387459,24.27770236
winter_wheat,54.3896170752775,92.34383223272536,159.57441293138604,5.851813082199872,135.05221819042,32.736924901936135,44.1706335190884,2.209152706587592,28.61628788,29.96004086,31.10468667,31.93875674,32.57097276,33.05725293,32.62333426,31.9890212,29.85099226,26.64205817,25.22605898,27.2785242,28.89763498,30.25302163,32.12225383,34.32445221,35.71582342,35.87857359,34.29262602,33.47611916,33.5260189,34.00493898,31.5896814,27.65604399,22.36023364,30.25732581,32.93601042,35.08692074,36.33417881,36.45075205,35.91490597,35.74078572,36.07284812,36.54540783,37.33098319,38.4913347,38.90630219,39.12342852,38.76939245,38.90030464,38.45587825,37.83594938,37.0231047,36.2112083,35.65698229,34.77738326,33.53076877,32.17404018,30.04280213,26.62182639,26.95929456,31.19961071,35.19715725,37.16579488,37.73114654,37.51665219,38.88196916,39.94335851,39.97659015,37.81669333,36.08998295,34.66646328,33.56072516,31.84321061,31.85026534,33.26189745,34.81568933,34.41251599,32.99584796,31.08920044,30.47005636,30.19993336,29.64323799,29.10741683,27.84321788,27.38079001,26.2578943,23.53087833,21.35586526,19.09328468,17.38828565,16.4047718,16.23986403,16.29421442,16.273634,16.22752822,16.06170858,16.15312807,16.05556189,16.51203418,17.02569122,17.5073834,17.65582799,18.21548686,18.42834645,19.06735197,19.20170708,19.58464624,19.76048772,19.90745415,19.98163577,20.43240568,21.03808251,21.65696907,21.69621086,21.06323299,19.62675654,19.87831872,21.42332918,23.51992201,24.59393355,24.95845384,25.93320631,26.04830192,26.11817664,24.57078334,23.44750852,23.18457949,25.28447335,27.72458064,29.57939159,30.71855579,30.95208687,29.43199912,25.97599239,23.13097676,21.97309963,21.69463304,21.88721503,23.1454813,26.523915
winter_wheat,52.45311425131246,92.18741548179504,149.49037895946256,5.743416090201499,127.6917763851128,31.72562023766284,50.00883006172723,2.513779583856395,29.51479442,30.76312468,31.85717993,32.72806474,33.38811959,33.91988662,33.77064322,33.19373606,31.14870558,27.74884454,26.28400712,28.467741,30.00691151,31.52502161,33.52816618,35.98611614,37.0953243,37.43798699,35.62641653,34.95035237,35.00390384,36.16167378,33.49650609,29.09535424,22.82840573,30.64429142,33.78317156,35.94853838,37.85568669,37.63340005,36.9373634,36.39434609,36.97203044,37.72360873,38.53423949,39.44642098,39.94603882,39.89327965,39.52628568,39.22113766,39.32733946,39.03955301,38.5134768,37.61573672,36.77842013,35.76865318,34.08674032,32.46607416,30.51721249,27.3886651,26.59439399,30.39232105,33.76567522,35.74395627,36.51411281,36.9347967,38.28979019,38.52763913,37.58375737,34.90931625,32.98530568,31.86995957,30.81825055,29.59304326,29.39139166,30.57733691,31.58641197,31.59351006,30.65075539,30.03528385,30.20751043,29.82471516,28.01387189,26.5143767,25.20688747,25.06211317,23.2493659,20.76840601,18.62896649,18.92548065,17.11991111,16.41537602,16.33304779,16.30934433,16.35420276,16.30213834,16.19969113,16.23587014,16.2615715,16.77970108,17.36041554,17.62824771,17.63147643,17.87156975,18.01272591,18.48230154,18.49116143,18.86805932,19.09673772,19.44570802,19.56987698,20.05364249,20.64605919,21.21510674,21.29068226,20.73740681,19.47605785,19.87516378,21.46913558,23.66407874,24.69794992,25.13809734,26.03062502,26.33267135,26.42381836,25.11983702,23.90033512,23.65934555,25.5770842,28.12859128,30.13578423,31.44983679,31.69364592,30.50400804,26.70206139,22.97905166,21.65374575,21.02608444,22.29424145,24.37296374,27.56599273
winter_wheat,54.68627045519101,90.26510711173748,144.56825592510103,5.930952181182546,101.42774335366047,28.696233449323397,45.554270109514135,2.6508022929370805,35.37688391,36.95120384,38.33247205,39.51361758,40.26299154,41.05958665,41.00017665,40.72798628,38.16167205,33.81017747,31.68220123,34.20408956,35.8636019,37.82719725,40.7826694,44.11835363,45.57323756,45.30791355,43.16851494,42.24659068,42.49975339,43.3254262,40.09721298,34.66965912,27.3801973,37.6387922,41.48471011,43.81324216,45.58956441,45.49324843,45.28007604,45.02109418,45.5372308,46.29484299,46.89389754,48.31350011,48.37957586,48.39247633,48.17149714,48.83242302,48.82646801,48.14174533,47.02952016,46.35416625,45.09713185,43.84986824,41.7700138,39.87330407,37.30817382,33.26918537,31.5868797,36.16042611,40.72494108,43.61058322,44.37166283,44.50458058,46.08987707,47.35649971,46.83587519,44.64636642,42.52006001,41.78378388,40.93300235,39.21779628,38.86650969,39.46644796,40.76435463,40.49747965,39.78497764,38.34041386,37.32994653,36.20439267,34.89568973,34.74566147,33.97321847,33.79073256,31.63399734,27.95711537,24.76176765,20.40764851,18.75696015,17.86965271,18.12026066,18.30023342,18.45674636,18.5060534,18.60167353,18.75448018,18.92097966,19.496792,20.16250705,20.46372667,20.36375828,20.685306,20.77927198,21.43811542,21.52752826,21.91684443,22.01414111,22.25167195,22.24468748,22.79033246,23.40910373,24.20406174,24.32203741,23.91177124,22.51930185,23.02943173,24.84368617,27.59842866,28.85139828,29.44810153,30.44767713,30.86554129,30.97504189,29.37183482,27.92807201,27.67947681,30.11469399,33.3997432,35.89372412,37.53139093,37.7037238,36.51975095,32.26529371,29.97241485,28.11062991,28.03226701,26.84040402,29.50871193,33.26238955
winter_wheat,55.3015822231942,87.20832287184392,163.62995529413806,5.468443642804562,142.9463888990843,29.532746827855384,49.41607860310697,2.309164461962048,32.7585204,34.43521559,35.96490256,37.04871031,37.8025534,38.04442177,37.46778542,36.85245983,34.78208963,31.21684294,28.24932138,30.24967685,31.93740133,33.63384224,36.18000708,38.57954122,39.82439378,39.65623086,37.99842424,37.16121308,37.22875,37.73161766,34.76330731,30.00181791,23.76108013,31.67254429,34.73311216,36.70739938,38.11601839,37.97039348,37.52993352,37.17921758,37.52392413,38.26419917,39.16182046,40.41466413,40.96893627,40.50617311,40.06396432,39.95996927,39.76420523,39.30622021,38.54616152,38.15712874,37.46849619,36.71666706,35.03066544,33.05002723,30.40712829,27.10960996,26.51671409,30.43598519,33.34060192,35.31091404,35.9233763,36.63886368,37.53954062,39.0988744,39.29239571,37.98372592,36.06369768,34.53743358,32.93468716,31.41590664,31.60420773,32.94354798,33.99946852,33.54759827,32.57533741,30.78648245,29.80121505,28.95930444,27.88196559,27.38168283,26.43288597,26.37714321,25.09639945,22.5169503,19.75263911,20.00404255,17.95596686,17.15600587,17.4498342,17.49503394,17.48691658,17.45463733,17.47521238,17.65842084,17.70435822,18.2777949,19.03166922,19.6123719,20.01367355,20.76819268,21.30742426,22.30612148,22.61906333,23.17327542,23.29284248,23.67039118,23.8175197,24.43566395,24.98560417,25.60440354,25.66919865,25.00526114,23.4221877,23.76597926,25.64029261,28.23497928,29.54423283,30.05956499,31.13372348,31.33248458,31.13781055,29.30698854,27.73964623,27.51666956,29.84642849,32.82301752,34.86354674,36.28676087,36.34585737,34.86794025,30.61219846,26.79388496,25.10042224,23.97856189,25.33303643,27.38961499,30.69534706
